----------------------------------------------------------------------------------------------------------
GateType   Output     GateLevel  #faninN    fanin                #fanoutM   fanout               GateName  

State: 1000001000000000000010000000000000001000001000000010000000000111010000000000000000000010000100001001100000000000000000000000000000010000000010010100000000000000001100000100000000000000000011000000000000110000000000000000000001000000000100000000010100000000000110000000110000000000004100010000000000000010000010000100000010000000000000101000001010000000000000101010000000000001100100000000000000000000000000000000110010110000000000000010100000100001010001001000000001100000100000001000000000000001000000000010001000100001100100100010000000000100111110000000010000000100010000000000011101100001000010000000100110000000000000010000000100000000001000010010100110001100011010000100010000010001000010000000010000001000000000001000000000100000010001111110001000100000000000000000000000100001000001100000000100000100000000001000000010110000000001001000010000111010000100000101000100000100000000000101001100100000000001000010011010010000001100100000001001000001000000000100000000000001100000101000000000010100100001011000011000000111000010010000000000100000000000100000000010100010000100010110000001000010000011010000010011401000000000000000001010010010010000100000000000000001000010000100100000010000000101010001100000000000010001100100110100001010111100110000001110010000101000010100010100010001100001000111000001100000000100010000000000100000001101110000000100010101000000000011100000101000000110001000000010100010100000100100000000
OUTPUTS: 0000000000000000000001100001111110010100000000000000001100010100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000010011001004110140000111111111011101110010000100010011100111000001101101100111111100111111111111011000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 0101001000100010001000000000000000101000000000000010000000000011000000000000000000000010010000001010000000000010000000000000000001010000000010000000010000000000001100001001000000000000000100010000010001100100100000000000100001000000000100100000000100000000000010000001000010000000004001010000000000000000010010001101000100000000000101100000010110000001000000000000000010000001101100000000000000000000000000100000110010110100000000000010100000010011010000000000000000000000100000001000000001000001000001000010011001010100000100001000100000000100101110000010000000001101000000100000011110100101000000000000100110000010000000000000000100001010000000010000100010101100000010010000000000000001000000000000001000001000000000000000000000000000000000101110001000000000001000000100000000000001000000100000000100000100000010000000000010011010000000001000010000111010000100010001000100000000000000000100000000000000010001000010010000011000000100100000001001000000001000000100001000010000110010101000000000010100000001010000000010000100000000001000010000110000000010000100010010110000000000010100000001001000000011111010010001400000010000000000001010010000110000100000000011010001000011000000000100011100000000000000100000000000010010000001100010000010110100100000100100011000100000000101000000001001000101000001000010110010000000010000001000100000001101000000001100110000100001100011100000001000000010001000000010101000100000000101000100
OUTPUTS: 1000000000000000000000001000111011001011000000000000010000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100011011000010001014110140100111111111011101110000110100000111100111000101101001000111111101111111111111011000111111110110010000000100011011100011

Inputs: 01010010000010110000000100011011100011
State: 0001001000000010000000000000000001000000000100000010000000000100010000000100000000000010000000001001001000000000000000000001000001000000000010010100000000000000001000101000000000000000000001010000000000100000100000000000100001000000000100000000010100000000000000000000110000000000004100010000000000000000010010000000000110000000000001000000000110000011000000001000001000000000100100000000100000000000000000010000110000100100000000000000000000110010010000000000000001100000100000001000000000010000000000000010010001101100000100101010100000000100001110000010010000000001010000000000010100000001000000001000100110000010010000010000000100011000001100000000100010000100010010010100010000000001001010000001011000001000000000000000000010100000010001101100001000100000001000000000000000100001000001100000000100000000000000001000000000010010000001001000010001111010000100010101000000000000100000000101001000000100000000000000011000010000001000100000001001000001001000000100001000000001010000001000000000010100100001011010010010000100000000010000000000100000000000100010010010110000010000000110000000000100000001010000000011400001000000000000000000010010000000100000000000010000000010000100100100000000000001000001000000000000000011000100110100001010110100110000100000010000100000000001010100000001000001000100000010100000000000000000001000100000001001001000000100010101000001000011100000001000000110001000000010101010100000100101000000
OUTPUTS: 0000000000000000000000001100011001101100000000000000010000000100000001000000011000000000000000000000000000000000000000000000000000000000000000000000000010000100011000010001001014110040000111111111011101110010000000010111000111000001101101000111111101111111111111011000111111110110010000000100011011100011
